u v w
8447249931 9821794404 44.661
8447249931 5429583880 23.62
8447249936 6875644334 33.505
8447249936 6193613639 352.742
8447249938 8447249936 8.131
8447249938 3021152570 1863.7
8450164499 8450165995 14.105
8450164499 8450165938 1614.82
8450164508 8450164512 54.181
8450164508 8450164507 22.479
8450164512 9846574862 70.786
8450165937 4329804558 9.104
8450165937 7902430369 684.279
8450165938 8450165937 6.894
8450165941 8450165943 7.872
8450165941 4329804559 164.386
8450165942 9846574822 365.274
8450165942 8450165941 8.296
8450165943 8450165983 218.377
8450165943 8450165944 8.284
8450165944 8450165942 7.901
8450165944 3021387193 340.239
8450165982 8450165983 168.937
8450165982 4329804558 206.299
8450165983 8450165986 7.999
8450165983 4038871282 475.044
8450165986 8450165944 218.84
8450165986 8450165985 296.882
8450165995 2967881446 172.352
8450165995 6193598143 338.77
8494683442 2966904468 21.491
8500408696 7667031814 312.456
8506390989 5431161387 34.744
8547888121 8240349588 1336.443
8547888121 8547888122 550.497
8547888122 8547888123 78.199
8547888122 4329431750 102.709
8547888123 4329431750 43.649
8547888123 8617218859 5.695
8547888137 6468498678 3157.287
8617218859 8617218861 18.774
8617218859 8617218866 16.854
8617218861 8617218865 23.534
8617218862 7130689880 11.999
8617218862 4329431743 44.734
8617218865 8617218878 13.672
8617218865 8617218881 16.671
8617218866 8617218861 21.516
8617218866 8240349610 62.307
8617218869 8547888123 9.663
8617218869 8617218859 10.184
8617218878 1428443795 37.183
8617218878 8617218881 11.586
8617218881 8617218862 5.733
8617218881 7130689880 12.943
8647511282 8647511283 72.06
8647511282 1559795670 397.045
8681453156 3373526907 16.116
8681453156 3401638057 1666.896
8779096605 5403229033 430.251
8779096605 8779096606 12.959
8779096606 6034796501 413.682
8808837631 4281545413 3.285
8808837631 8808899080 202.048
8840681714 3419845916 53.525
8840681714 8840724919 72.792
8840724919 6716178057 319.374
8840724920 6716178067 60.984
8840724920 8840724925 76.631
8840724925 9236263810 177.516
8840724926 6716178066 41.335
8840724926 8840724931 59.153
8840724931 9189713170 319.349
8840724932 6203640816 44.849
8840724932 8840724936 61.891
8840724936 1823386251 468.937
8840724953 6716178077 81.775
8840724953 8840724959 85.662
8840724959 8840724966 156.096
8840724960 4329857873 42.685
8840724960 8840724964 78.236
8840724964 6716183964 283.168
8840724965 8162317411 585.084
8840724965 6716178077 28.674
8840724966 6716178078 64.042
8840724966 8840724970 86.164
8840724970 4329857863 413.418
8840724971 8840724975 49.185
8840724971 6716203298 44.944
8840724975 6716178082 289.738
8840724976 6716203297 46.177
8840724976 8840724980 68.581
8840724980 6716183943 607.702
8840724981 4329857866 39.605
8840724981 8840724985 41.922
8840724985 8840724960 205.271
8884001368 8884001370 163
8884001368 3203969109 659.798
8884001369 3021399970 473.102
8884001370 8884001371 121.767
8884001370 2967646519 228.371
8884001372 8884001373 243.245
8884001373 2967646519 250.192
8919967159 1823289271 494.777
8928098040 1784836045 305.837
9136057539 3021152541 282.328
9136057539 9136057544 40.727
9136057544 9846574982 403.101
9136057547 3062517352 123.307
9136057547 3062517351 109.233
9136057559 9136057564 43.529
9136057559 3021304211 33.766
9136057564 9136057547 244.159
9136057597 9136057603 54.423
9136057597 9136057596 43.781
9136057604 9136057609 42.865
9136057604 9136057595 34.273
9136057609 8447227223 356.627
9136058029 9136058040 72.551
9136058029 9503950937 261.429
9136058040 9136058040 31.311
9136058088 9136058092 183.89
9136058088 8450165995 221.08
9136058092 7902430423 211.057
9136058092 9136058093 14.037
9136058093 2967881443 223.506
9136058093 9846574869 150.073
9136058099 2966586333 211.977
9136058099 3928919753 477.619
9155401320 3102558431 68.085
9155401320 3102558442 61.558
9155401325 3102558432 46.623
9155401325 9155401330 47.191
9155401330 5105502470 72.846
9160616273 2070941698 242.065
9160616273 9160616283 145.488
9160616278 9160616283 22.184
9160616278 2080491825 377.987
9160616283 9160616289 23.181
9160616289 9160616278 15.326
9160616289 2080492319 265.415
9160622917 2080492242 79.993
9160622917 9160622960 993.155
9160622961 2080492149 176.243
9160622961 9160622981 10.21
9160622981 9160622982 23.841
9160622982 9160623012 13.999
9160622982 9160623012 516.316
9160623012 9160622981 11.1
9160823382 9160823383 10.257
9160823382 9213133129 2089.661
9160823383 6537354541 418.054
9160823383 9160823413 463.639
9160823406 9367079727 633.652
9160823406 9160823395 522.497
9160823413 9367079726 781.247
9160823414 9160823415 518.49
9160823414 6019933529 1000.249
9160823415 9160823416 534.778
9160823415 9160859219 981.144
9160823416 9367079728 386.475
9160823416 9160859218 520.112
9160859219 9160859220 537.64
9160859219 9367079723 454.235
9160859220 9160823416 991.824
9176258827 2080491744 45.536
9176258827 9176258829 33.299
9176307910 7667031833 548.376
9176307911 9176307910 630.512
9176307911 9176345229 584.788
9176345229 3796889089 88.761
9176345238 3796889082 266.048
9176345252 9176345254 279.216
9176345254 9176345265 341.859
9176345255 9176345238 244.402
9176345255 9176345254 298.634
9176345265 6446289889 789.172
9189713160 8162317128 59.705
9189713160 9189713164 85.511
9189713164 4329857865 4046.011
9189713165 8162317133 72.434
9189713165 9189713169 93.202
9189713169 5433628830 729.247
9189713170 6716178065 67.21
9189713170 9189713174 107.68
9189713174 5378278330 260.704
9189713175 3419845917 98.032
9189713175 9189713179 112.954
9189713179 8840724932 335.482
9189713184 9189713187 55.133
9189713184 9189713187 124.065
9189713187 4329857878 161.029
9213133129 9213133130 8.902
9213133129 6019933560 227.484
9213133130 9160823414 102.878
9236263785 9236263786 32.762
9236263786 8162317350 226.475
9236263787 6203640821 159.396
9236263787 9236263793 317.535
9236263793 6203640833 170.33
9236263793 9236263794 7.58
9236263794 6203640822 161.297
9236263794 9236263809 621.601
9236263809 9236263810 8.086
9236263809 8840724926 174.37
9236263810 6203640821 123.35
9236263810 9236263787 278.158
9236263854 6716203317 66.75
9236263856 1823386230 352.605
9236263856 9236263858 298.631
9236263858 4827589985 358.625
9236263858 4329857851 21.312
9236263859 4329857850 188.557
9236263859 9236263864 239.258
9250716157 7272237952 2190.397
9250716161 9250716157 54.04
9250716161 1814319601 698.437
9345290534 1529027231 1022.25
9367079722 9367079723 539.74
9367079722 9160823383 728.364
9367079723 9160823413 341.589
9367079723 9367079726 550.456
9367079726 9160859220 372.204
9367079727 9367079728 530.11
9367079727 9160823415 380.397
9367079728 9160823395 596.636
9405148127 8840724976 58.32
9405148127 9405148128 149.407
9405148130 4827589983 196.106
9405148130 9405148136 346.022
9405148136 1823386240 54.935
9405148136 9405148137 16.382
9405148137 4827589979 240.831
9405148137 9405148143 764.501
9405148151 10032910841 127.843
9409797921 5411868367 97.739
9409797921 9409797948 423.093
9409797922 9409797921 122.109
9409797923 5411868368 46.928
9409797923 9409797922 54.232
9409797948 9409797956 138.718
9409797956 2070941743 150.476
9409797970 6211510432 64.541
9409797970 1811861991 281.457
9409797972 9409797985 134.643
9409797974 9966550276 930.303
9409797976 9409797985 630.585
9409797985 1811861975 604.1
9409797986 1559764620 304.74
9409797986 1811862009 156.913
9409797995 9409797996 268.256
9409797995 9409797974 400.685
9409797996 9409797994 37.349
9409797998 1811861973 201.898
9419790023 8506390989 284.471
9419790023 9345303902 6068.697
9482682626 7739775357 166.148
9482682626 7899107387 257.711
9482762799 10548061404 1349.37
9482763355 1814342223 733.415
9482763355 3986134086 771.987
9482763370 9482762799 532.158
9494303409 9494303466 1466.927
9494303409 9494303421 764.509
9494303421 5433628829 2844.135
9494303434 9494303421 190.45
9494303434 7290085406 661.475
9494303438 1539971196 459.239
9494303453 9494303438 240.856
9494303453 9494303466 798.533
9494303466 9494303496 2749.563
9494303469 7647497291 2639.64
9494303481 8240349580 40.084
9494303481 9494303469 936.543
9494303484 1795432467 1101.672
9494303496 8240349573 1825.683
9494303496 9494303484 807.251
9496738725 4004003685 508.194
9496738725 1643396393 84.865
9503902916 9503950922 60.635
9503902916 9503950921 53.225
9503950921 9503950922 40.292
9503950921 9503950964 960.507
9503950922 3217963452 632.401
9503950937 9503950946 38.583
9503950946 2966908454 18.936
9503950948 2966908455 53.447
9503950948 9503950954 77.918
9503950954 2966908455 38.427
9503950956 7902430318 568.456
9503950964 9503950954 17.637
9503950964 9503950956 77.405
9509549576 2279398111 111.929
9509549576 9509549579 803.477
9509549577 623882112 155
9509597461 1668894237 1283.218
9509597461 5885962814 1135.473
9509597476 1731006967 335.023
9509597478 7739775333 15.42
9509597490 6193663764 44.369
9509597490 9509597476 83.139
9509597495 8248528826 287.671
9560355039 10218373764 13.148
9560355039 9560355040 325.84
9560355039 10218373787 112.795
9560355040 1668893992 833.631
9644717209 9644748141 29.355
9644748124 6875572570 89.398
9644748124 9644717209 417.036
9644748126 9644748124 363.303
9644748126 9644748159 21.472
9644748141 6875572569 316.401
9644748148 9644748141 36.448
9644748148 9644717209 29.856
9644748150 6875644511 28.113
9644748150 6875572570 32.619
9644748157 9644748159 27.31
9644748157 9644748126 22.919
9644748159 3203968949 246.488
9644748186 3203968823 292.923
9668441390 9668441394 45.686
9668441390 2858738313 90.162
9668441394 1559777675 1213.123
9705706648 9705706656 190.964
9705706648 9724684195 275.882
9705706656 1815328711 96.949
9705706656 3134635973 210.891
9710579184 6468498666 532.596
9710579184 9710596757 682.518
9710579205 6468499897 435.406
9710579205 9710619629 942.264
9710596757 6468498667 354.194
9710596767 6468498667 677.121
9710596767 9710619629 686.328
9710596776 9710596767 241.083
9710619629 6468498666 269.07
9721875761 9777425434 40.04
9721875761 9721875783 189.179
9721875765 9777425440 305.359
9721875765 9721875766 155.934
9721875766 9721875776 43.265
9721875772 9721875776 35.375
9721875772 9721875766 38.117
9721875776 8088690456 101.199
9721875783 9721875772 157.679
9724117557 1769117923 1204.06
9724117559 9724117557 747.871
9724684171 9724684175 32.406
9724684172 9724684171 35.516
9724684172 9724684175 46.063
9724684175 1815328929 72.766
9724684176 9724684171 162.668
9724684176 9724684181 236.208
9724684181 9724684186 202.297
9724684182 9724684187 27.125
9724684182 7667031795 489.313
9724684182 9724684181 175.843
9724684187 8442967889 46
9724684187 7667031808 356.773
9724684195 9724684202 69.255
9724684196 9724684195 63.792
9724684196 9724684202 79.144
9724684202 9724684172 108.655
9760025393 7640795819 23.791
9760173174 9760173176 204.087
9760173174 9760173195 476.009
9760173175 9760173199 325.992
9760173176 9760173194 449.57
9760173176 9760173178 226.02
9760173177 9760173175 204.574
9760173178 9760173181 318.966
9760173178 10559323636 12.589
9760173178 9760173179 419.374
9760173179 9760173194 217.734
9760173179 9760173180 328.03
9760173180 9760173177 211.44
9760173181 9760173184 377.187
9760173181 9760173182 375.104
9760173182 9760173183 398.541
9760173182 9760173179 308.267
9760173183 9760173180 393.164
9760173184 9760173187 263.813
9760173184 9760173185 334.578
9760173185 9760173186 426.215
9760173185 9846566997 257.081
9760173187 9760173191 276.766
9760173187 9760173188 298.214
9760173188 9760173189 454.791
9760173188 9760173185 249.302
9760173190 3203969110 227.852
9760173191 9760173193 258.34
9760173191 9760173192 648.622
9760173192 9760173190 702.691
9760173192 9760173193 437.071
9760173193 9760173188 259.377
9760173193 9760173190 583.408
9760173194 9760173177 301.396
9760173194 9760173195 199.103
9760173195 9760173175 275.721
9760173195 9760173196 266.559
9760173196 9760173199 232.101
9760173196 9760173197 198.514
9760173197 9760213328 90.818
9760173197 10559323637 8.687
9760173198 9760173196 472.269
9760173198 9760173209 32.412
9760173199 3203968950 210.138
9760173204 9760173198 31.452
9760173204 9760173209 48.348
9760173209 9760173174 136.544
9760213327 9760213328 149.585
9760213328 3021405355 232.372
9777422135 9777422141 45.067
9777422136 9777422141 43.421
9777422136 9777422135 47.482
9777422141 1643396408 183.017
9777422150 9777422153 301.253
9777422150 9777422151 218.355
9777422152 9777422153 226.046
9777422152 8088690458 298.428
9777422153 9777422155 236.956
9777422154 9777422155 253.457
9777422154 9777422152 236.924
9777422155 8088690463 318.921
9777422202 9777422207 246.109
9777422202 1643396364 1264.643
9777422204 9777422203 25.953
9777422204 9777422205 164.016
9777422206 9777422207 135.096
9777422207 9777422204 169.117
9777422207 4004032736 723.365
9777425434 9721875765 210.919
9821794404 9846574956 262.533
9821794410 9821794404 121.474
9821794410 5431161379 42.996
9821794414 4915977671 210.114
9821811728 5429583879 46.288
9821811728 9821794414 128.44
9846566997 9846566998 422.417
9846566997 9760173182 163.744
9846566998 9760173183 169.836
9846566998 8884001368 28.242
9846566999 9846567000 242.975
9846566999 6875644487 291.203
9846567002 9846567015 17.674
9846567002 9846567008 96.912
9846567008 10553830865 1683.422
9846567009 3355365368 123.867
9846567009 9846567015 158.349
9846567015 3355365368 65.334
9846567016 7902450979 345.876
9846567016 9846574817 326.407
9846574817 7902336068 122.338
9846574818 8450165986 240.26
9846574818 9846574819 314.494
9846574819 7902421880 264.362
9846574820 9846574821 165.717
9846574820 4417838954 314.377
9846574821 8450165941 364.564
9846574821 9846574822 8.802
9846574822 4417838957 315.467
9846574822 9846574823 307.986
9846574823 9846574830 43.625
9846574824 9846574830 55.087
9846574824 9846574823 39.634
9846574830 3021387194 329.165
9846574831 9846574838 42.59
9846574832 9846574838 55.447
9846574832 9846574831 38.277
9846574838 9846574824 262.26
9846574839 9846574840 217.798
9846574839 7902430422 218.888
9846574840 9846574841 9.716
9846574840 4417838955 316.38
9846574841 7902450963 217.75
9846574841 9846574843 300.047
9846574844 9846574850 75.662
9846574844 9846574843 59.981
9846574850 9846574832 243.82
9846574851 9846574860 32.607
9846574851 9846574852 18.5
9846574852 6876027515 654.119
9846574853 9846574851 59.963
9846574853 9846574857 69.802
9846574860 9846574844 120.733
9846574862 9846574867 51.119
9846574862 9846574861 40.139
9846574867 9846574853 160.802
9846574929 9846574935 40.404
9846574930 9846574935 52.673
9846574930 9846574929 45.995
9846574935 4051382809 526.09
9846574938 9846574929 233.455
9846574939 9846574940 294.937
9846574939 8447176301 466.226
9846574940 9846574945 42.377
9846574945 3021183584 494.454
9846574946 9846574951 28.693
9846574947 9846574951 34.041
9846574947 9846574946 34.219
9846574951 9846574939 499.942
9846574952 9846574962 193.482
9846574952 9846574955 47.27
9846574953 9846574976 213.656
9846574953 9846574966 286.532
9846574955 9846574958 121.843
9846574956 9846574955 42.362
9846574956 9846574952 46.432
9846574958 7817671255 106.619
9846574958 9846574961 229.714
9846574959 9846574953 141.168
9846574960 9846574965 250.149
9846574960 9846574961 130.816
9846574961 9846574959 249.416
9846574961 9846574962 141.014
9846574962 9846574953 249.81
9846574963 9846574964 25.177
9846574964 9846574965 8.043
9846574964 7817671251 495.85
9846574965 9846574959 130.057
9846574965 9846574975 233.333
9846574966 9846574969 43.527
9846574969 5431161410 161.513
9846574970 9846574969 66.23
9846574970 9846574966 59.221
9846574973 3021152541 472.122
9846574973 9846574981 270.429
9846574975 9846574980 223.423
9846574975 9846574976 266.6
9846574976 9846574973 198.255
9846574976 9846574978 319.412
9846574978 9846574970 156.752
